Area	Zone	lat	lng
6	1	30.363	-98.0432
6	1	30.3882	-97.9936
6	1	30.4243	-97.9447
6	1	30.3374	-97.8711
6	1	30.3921	-97.8502
6	1	30.4842	-98.1039
6	1	30.581	-97.9329
6	1	30.4482	-98.0625
6	1	30.4354	-97.9981
6	1	30.4354	-97.9981
6	1	30.3522	-97.9697
6	1	30.3014	-97.937
6	1	30.3014	-97.937
6	1	30.3746	-97.7055
6	1	30.412	-97.7394
6	1	30.3872	-97.6902
6	1	30.3525	-97.7256
6	1	30.4331	-97.7477
6	1	30.3411	-97.7063
6	1	30.3551	-97.6746
6	1	30.4078	-97.6996
6	1	30.4078	-97.6996
6	1	30.3948	-97.7615
6	1	30.3641	-97.7001
6	1	30.3453	-97.7524
6	1	30.3499	-97.7699
6	1	30.3499	-97.7699
6	1	30.3499	-97.7699
6	1	30.3499	-97.7699
6	1	30.3441	-97.8202
6	1	30.3748	-97.756
6	1	30.4247	-97.7173
6	1	30.4317	-97.8289
6	1	30.4317	-97.8289
6	1	30.4369	-97.8039
6	1	30.3739	-97.6692
6	1	30.3819	-97.7217
6	1	30.3819	-97.7217
6	1	30.3928	-97.7281
6	1	30.4208	-97.7713
6	1	30.3728	-97.7971
6	1	30.3499	-97.6959
6	1	30.3499	-97.6959
6	1	30.3649	-97.7354
6	1	30.3357	-97.7313
6	1	30.3	-97.6267
6	1	30.3	-97.6267
6	1	30.3	-97.6267
6	1	30.3	-97.6267
6	1	30.2936	-97.5105
6	1	30.3488	-97.49
6	1	30.1596	-97.623
6	1	30.1596	-97.623
6	1	30.249	-97.5908
6	1	30.1939	-97.548
6	1	30.2377	-97.4852
6	1	30.1266	-97.6139
6	1	30.3508	-97.491
6	1	30.3508	-97.491
6	1	30.2037	-98.0487
6	1	30.2023	-98.1045
6	1	30.2023	-98.1045
6	1	30.2036	-97.9605
6	1	30.1465	-97.9949
6	1	30.2683	-98.1691
6	1	30.233	-98.0085
6	1	30.1832	-97.9955
6	1	30.1832	-97.9955
6	1	30.3189	-98.1315
6	1	30.2996	-98.0044
6	1	30.2774	-98.0668
6	1	30.4464	-97.6217
6	1	30.4688	-97.6602
6	1	30.4693	-97.5735
6	1	30.4693	-97.5735
6	1	30.4578	-97.6451
6	1	30.4578	-97.6451
6	1	30.4578	-97.6451
6	1	30.435	-97.6813
6	1	30.4031	-97.645
6	1	30.4031	-97.645
6	1	30.3693	-97.6292
6	1	30.4199	-97.5055
6	1	30.4476	-97.456
6	1	30.4287	-97.6788
6	1	30.4287	-97.6788
6	1	30.491	-97.6017
6	1	30.4241	-97.6114
6	1	30.2812	-97.8593
6	1	30.1969	-97.8189
6	1	30.1969	-97.8189
6	1	30.1969	-97.8189
6	1	30.1969	-97.8189
6	1	30.2316	-97.8355
6	1	30.1978	-97.7678
6	1	30.2113	-97.851
6	1	30.2113	-97.851
6	1	30.1551	-97.8048
6	1	30.2229	-97.8072
6	1	30.1471	-97.8657
6	1	30.1957	-97.7906
6	1	30.2235	-97.7766
6	1	30.2235	-97.7766
6	1	30.1528	-97.8426
6	1	30.1528	-97.8426
6	1	30.1528	-97.8426
6	1	30.2096	-97.8743
6	1	30.1445	-97.7455
6	1	30.1928	-97.9083
6	1	30.1503	-97.69
6	1	30.2366	-97.8981
6	1	30.2366	-97.8981
6	1	30.2366	-97.8981
6	1	30.2366	-97.8981
6	1	30.1891	-97.7509
6	1	30.1891	-97.7509
6	1	30.1578	-97.8599
6	1	30.5084	-97.7356
6	1	30.5084	-97.7356
6	1	30.5084	-97.7356
6	1	30.5084	-97.7356
6	1	30.5248	-97.8491
6	1	30.5248	-97.8491
6	1	30.509	-97.7483
6	1	30.4654	-97.8211
6	1	30.5526	-97.8381
6	1	30.5992	-97.8409
6	1	30.572	-97.87
6	1	30.572	-97.87
6	1	30.4524	-97.8046
6	1	30.4954	-97.7674
6	1	30.5217	-97.7981
6	1	30.5217	-97.7981
6	1	30.4468	-97.7655
6	1	30.4468	-97.7655
6	1	30.5271	-97.8473
6	1	30.5024	-97.811
6	1	30.4908	-97.8362
6	1	30.4908	-97.8362
6	1	30.6462	-97.9803
6	1	30.6274	-97.8899
6	1	30.6281	-98.0101
6	1	30.5437	-97.7503
6	1	30.4607	-97.7797
6	1	30.4829	-97.7768
6	1	30.5922	-97.4144
6	1	30.5372	-97.4502
6	1	30.5372	-97.4502
6	1	30.5372	-97.4502
6	1	30.5372	-97.4502
6	1	30.6007	-97.3313
6	1	30.4516	-97.3312
6	1	30.5938	-97.2383
6	1	30.4904	-97.2483
6	1	30.6684	-97.4569
6	1	30.4769	-97.4553
6	1	30.5772	-97.4202
6	1	30.5772	-97.4202
6	1	30.5772	-97.4202
6	1	30.6419	-97.7728
6	1	30.6466	-97.6798
6	1	30.6775	-97.614
6	1	30.6575	-97.7041
6	1	30.6575	-97.7041
6	1	30.6575	-97.7041
6	1	30.5686	-97.6709
6	1	30.527	-97.7071
6	1	30.524	-97.5505
6	1	30.524	-97.5505
6	1	30.626	-97.6341
6	1	30.5061	-97.6576
6	1	30.5356	-97.6139
6	1	30.5356	-97.6139
6	1	30.4964	-97.6819
6	1	30.4964	-97.6819
6	1	30.4964	-97.6819
6	1	30.4964	-97.6819
6	1	30.6002	-97.5538
6	1	30.5048	-97.6149
6	1	30.4828	-97.5004
6	1	30.4828	-97.5004
6	1	30.5243	-97.6706
6	1	30.5243	-97.6706
6	1	30.6137	-97.6877
6	1	30.6137	-97.6877
6	1	30.5737	-98.2862
3	1	30.6701	-98.4056
6	1	30.6059	-98.3461
6	1	30.5595	-98.3011
6	1	30.4977	-98.1294
6	1	30.5965	-98.2601
6	1	30.59	-98.3905
6	1	30.6141	-97.2059
6	1	30.3034	-97.6128
6	1	30.3034	-97.6128
6	1	30.3034	-97.6128
6	1	30.3034	-97.6128
6	1	30.3034	-97.6128
6	1	30.3034	-97.6128
6	1	30.3034	-97.6128
6	1	30.2934	-97.7844
6	1	30.2934	-97.7844
6	1	30.556	-98.3384
6	1	30.556	-98.3384
6	1	30.556	-98.3384
6	1	30.556	-98.3384
6	1	30.5553	-98.2576
6	1	30.5553	-98.2576
6	1	30.5553	-98.2576
6	1	30.5553	-98.2576
6	1	30.5553	-98.2576
6	1	30.5553	-98.2576
6	1	30.5553	-98.2576
6	1	30.3899	-97.9073
6	1	30.3899	-97.9073
6	1	30.3899	-97.9073
6	1	30.3899	-97.9073
6	1	30.3899	-97.9073
6	1	30.3899	-97.9073
6	1	30.1457	-97.2708
6	1	30.1457	-97.2708
6	1	30.1457	-97.2708
6	1	30.1457	-97.2708
6	1	30.1457	-97.2708
6	1	30.5581	-98.3705
6	1	30.5581	-98.3705
6	1	30.5581	-98.3705
6	1	30.5581	-98.3705
6	1	30.2099	-97.6129
6	1	30.2099	-97.6129
6	1	30.2099	-97.6129
6	1	30.2099	-97.6129
6	1	30.2099	-97.6129
6	1	30.2099	-97.6129
6	1	30.3974	-97.8426
6	1	30.3974	-97.8426
6	1	30.3974	-97.8426
6	1	30.3974	-97.8426
6	1	30.3974	-97.8426
6	1	30.2867	-97.7356
6	1	30.2867	-97.7356
6	1	30.2867	-97.7356
6	1	30.2867	-97.7356
6	1	30.1479	-97.2714
6	1	30.1479	-97.2714
6	1	30.1479	-97.2714
6	1	30.1479	-97.2714
6	1	30.1479	-97.2714
6	1	30.1479	-97.2714
6	1	30.1479	-97.2714
6	1	30.1458	-97.55
6	1	30.1458	-97.55
6	1	30.1458	-97.55
6	1	30.1458	-97.55
6	1	30.3051	-97.7077
6	1	30.3051	-97.7077
6	1	30.3051	-97.7077
6	1	30.3051	-97.7077
6	1	30.3345	-97.6217
6	1	30.3345	-97.6217
6	1	30.3345	-97.6217
6	1	30.3345	-97.6217
6	1	30.0382	-96.9875
6	1	30.0382	-96.9875
6	1	30.0382	-96.9875
6	1	30.0382	-96.9875
6	1	30.2385	-97.5088
6	1	30.2385	-97.5088
6	1	30.557	-97.6903
6	1	30.557	-97.6903
6	1	30.2659	-97.6849
6	1	30.2659	-97.6849
6	1	30.2661	-97.6861
6	1	30.2661	-97.6861
6	1	30.22	-97.7088
6	1	30.22	-97.7088
6	1	30.22	-97.7088
6	1	30.22	-97.7088
2	1	33.9659	-98.6778
2	1	33.9947	-98.4724
2	1	34.0776	-98.8881
2	1	33.8668	-98.8367
2	1	34.1049	-98.6498
2	1	33.8373	-98.6055
2	1	34.009	-98.7655
5	1	32.099	-97.6191
5	1	32.0001	-97.6399
5	1	31.9289	-97.4047
5	1	32.2444	-97.7111
5	1	32.17	-97.8414
5	1	32.035	-97.7988
5	1	32.2699	-97.6165
5	1	32.1631	-97.3268
5	1	32.0261	-97.3944
5	1	32.1293	-97.9825
5	1	32.1715	-97.6991
2	1	33.7135	-97.3541
5	1	33.2899	-97.5255
5	1	33.1919	-97.8416
5	1	33.0522	-97.7232
5	1	33.1769	-97.713
5	1	33.1063	-97.7506
5	1	33.0172	-97.6048
5	1	33.1058	-97.5691
5	1	33.1557	-97.4708
5	1	33.0449	-97.4396
5	1	33.3576	-97.8314
5	1	33.374	-97.6872
5	1	33.2888	-97.8938
5	1	33.2262	-97.6678
2	1	33.5387	-97.424
5	1	33.3194	-97.561
5	1	33.2535	-97.417
2	1	33.8538	-97.4705
2	1	33.4199	-97.4816
5	1	33.3542	-97.3963
5	1	32.9942	-97.6767
2	1	33.6448	-97.3627
2	1	33.717	-97.4346
5	1	33.4019	-97.8909
5	1	33.1359	-97.5251
5	1	33.1538	-97.3876
5	1	32.3054	-98.4606
5	1	32.1902	-98.3241
5	1	32.2291	-98.5577
5	1	32.2454	-98.3132
5	1	32.1388	-98.1164
5	1	32.0991	-98.2281
5	1	32.1934	-98.4366
5	1	32.8124	-97.9861
5	1	32.246	-98.0582
5	1	32.587	-97.7515
5	1	32.6608	-97.8949
5	1	32.8789	-98.5081
5	1	32.6775	-98.4304
5	1	32.7208	-98.5371
5	1	32.337	-98.2868
5	1	32.9312	-98.057
5	1	32.9313	-98.3496
5	1	32.8782	-98.0886
5	1	32.9988	-97.8019
5	1	32.9453	-97.9101
5	1	32.813	-97.8834
5	1	32.8774	-97.7561
5	1	32.6456	-98.2032
5	1	32.754	-98.1531
5	1	32.6139	-98.3155
5	1	32.5789	-98.1977
5	1	32.6776	-98.0134
5	1	32.8795	-97.6411
5	1	32.7875	-97.6466
5	1	32.6634	-97.6363
5	1	32.5168	-97.6467
5	1	32.452	-98.2433
5	1	32.3712	-98.0981
5	1	32.3467	-98.3481
5	1	32.502	-98.014
5	1	32.4188	-97.8835
5	1	32.379	-98.006
5	1	32.3518	-97.813
5	1	32.2768	-97.9509
5	1	32.4247	-97.651
5	1	32.9204	-97.7805
5	1	32.7784	-98.3846
5	1	32.2882	-98.2057
5	1	32.5522	-98.4986
5	1	32.4697	-98.4471
5	1	32.2887	-98.0564
5	1	32.6524	-97.8048
5	1	32.7739	-98.0386
5	1	32.624	-98.4325
2	1	33.5557	-97.8131
5	1	33.3201	-98.7788
2	1	33.7808	-97.6689
5	1	33.1022	-98.5794
2	1	33.7932	-98.5887
5	1	33.2124	-98.2834
2	1	33.503	-98.8511
2	1	33.5659	-98.4799
5	1	33.0516	-98.9431
2	1	33.3551	-98.515
5	1	33.0789	-98.5494
5	1	33.0326	-98.0583
2	1	33.986	-98.2894
2	1	33.7458	-98.2185
2	1	33.7359	-97.902
2	1	33.871	-97.6312
2	1	33.5367	-98.0513
2	1	33.5205	-97.6948
2	1	33.8691	-98.3873
5	1	33.3185	-98.9447
5	1	33.2765	-98.1089
2	1	34.1488	-99.3012
2	1	34.1259	-99.1232
2	1	33.6199	-99.2607
5	1	33.1939	-99.1956
2	1	33.5808	-99.1559
5	1	32.4161	-98.8322
5	1	32.4161	-98.8322
5	1	32.4161	-98.8322
5	1	32.4161	-98.8322
5	1	32.7634	-98.9242
5	1	32.6159	-98.9345
5	1	32.8422	-98.6829
5	1	32.2624	-98.7525
5	1	32.6189	-98.6656
5	1	32.3844	-98.6361
5	1	33.2707	-97.2206
5	1	33.3823	-97.2662
5	1	33.3585	-97.2444
5	1	33.289	-97.3281
5	1	33.2809	-97.2509
5	1	33.2758	-97.3682
5	1	32.7055	-97.2509
5	1	32.6678	-97.2489
5	1	32.6678	-97.2489
5	1	32.6678	-97.2489
5	1	32.6678	-97.2489
5	1	32.7246	-97.2549
5	1	32.7246	-97.2549
5	1	32.7554	-97.2309
5	1	32.7554	-97.2309
5	1	32.6762	-97.269
5	1	32.7586	-97.2467
5	1	32.6983	-97.2615
5	1	32.9241	-97.4273
5	1	32.9241	-97.4273
5	1	32.9241	-97.4273
5	1	32.9241	-97.4273
5	1	32.87	-97.5218
5	1	32.87	-97.5218
5	1	32.87	-97.5218
5	1	32.9409	-97.5093
5	1	32.9612	-97.4451
5	1	32.8276	-97.5057
5	1	32.3221	-97.3882
5	1	32.405	-97.4204
5	1	32.3565	-97.3442
5	1	32.3897	-97.332
5	1	32.3897	-97.332
5	1	32.3373	-97.4249
5	1	32.2537	-97.3347
5	1	32.3658	-97.5531
5	1	32.2768	-97.4764
5	1	32.1939	-97.5326
5	1	32.2383	-97.3587
5	1	32.2383	-97.3587
5	1	32.2742	-97.5849
5	1	32.353	-97.4613
5	1	32.353	-97.4613
5	1	32.3495	-97.3948
5	1	32.3495	-97.3948
5	1	32.3621	-97.4101
5	1	32.438	-97.3474
5	1	32.4759	-97.3362
5	1	32.5444	-97.347
5	1	32.5409	-97.3285
5	1	32.5409	-97.3285
5	1	32.555	-97.3221
5	1	32.461	-97.5344
5	1	32.461	-97.5344
5	1	32.5081	-97.4047
5	1	32.5213	-97.5654
5	1	32.4644	-97.4348
5	1	32.5362	-97.4784
5	1	32.5561	-97.4007
5	1	32.4648	-97.4859
5	1	32.506	-97.3785
5	1	32.506	-97.3785
5	1	32.4877	-97.3094
5	1	32.4713	-97.3858
5	1	32.4713	-97.3858
5	1	32.4713	-97.3858
5	1	32.4713	-97.3858
5	1	32.5557	-97.3566
5	1	32.4997	-97.5681
5	1	32.7481	-97.3602
5	1	32.7497	-97.3699
5	1	32.7497	-97.3699
5	1	32.7181	-97.339
5	1	32.7181	-97.339
5	1	32.7377	-97.3319
5	1	32.7275	-97.3669
5	1	32.7053	-97.3653
5	1	32.7069	-97.3877
5	1	32.7684	-97.3559
5	1	32.7192	-97.3168
5	1	32.6892	-97.3539
5	1	32.6938	-97.3342
5	1	32.6938	-97.3342
5	1	32.7801	-97.302
5	1	32.7801	-97.302
5	1	32.7604	-97.3003
5	1	32.7325	-97.2873
5	1	32.7468	-97.3898
5	1	32.6884	-97.3078
5	1	32.7545	-97.3332
5	1	32.7545	-97.3332
5	1	32.7252	-97.3021
5	1	32.8186	-97.2731
5	1	32.8186	-97.2731
5	1	32.8479	-97.2116
5	1	32.8659	-97.2362
5	1	32.8007	-97.2283
5	1	32.8007	-97.2283
5	1	32.8769	-97.2506
5	1	32.8514	-97.2544
5	1	32.8514	-97.2544
5	1	32.8557	-97.2862
5	1	32.8228	-97.2261
5	1	32.8943	-97.218
5	1	32.8688	-97.1974
5	1	32.8581	-97.2714
5	1	32.795	-97.2814
5	1	32.8652	-97.3019
5	1	32.8758	-97.2734
5	1	32.8741	-97.2172
5	1	32.8741	-97.2172
5	1	32.8291	-97.2447
5	1	32.7982	-97.2574
5	1	32.8231	-97.2999
5	1	32.7944	-97.2855
5	1	32.3725	-97.2825
5	1	33.1954	-97.2952
5	1	33.0452	-97.3087
5	1	33.0452	-97.3087
5	1	33.0816	-97.2256
5	1	33.1475	-97.3183
5	1	33.1084	-97.1903
5	1	33.2305	-97.3601
5	1	33.0737	-97.3125
5	1	33.1397	-97.2386
5	1	33.1397	-97.2386
5	1	33.0311	-97.2625
5	1	32.9425	-97.3345
5	1	32.9744	-97.2687
5	1	32.9744	-97.2687
5	1	32.9744	-97.2687
5	1	32.9744	-97.2687
5	1	32.9435	-97.2628
5	1	32.9572	-97.3827
5	1	32.9572	-97.3827
5	1	32.9422	-97.2935
5	1	32.9422	-97.2935
5	1	32.9422	-97.2935
5	1	32.9131	-97.2838
5	1	32.8876	-97.3161
5	1	32.9154	-97.2428
5	1	32.9154	-97.2428
5	1	32.9063	-97.3005
5	1	32.9063	-97.3005
5	1	32.9581	-97.2377
5	1	32.8957	-97.2672
5	1	32.9088	-97.3724
5	1	32.5362	-97.2802
5	1	32.5362	-97.2802
5	1	32.5854	-97.2421
5	1	32.5665	-97.2793
5	1	32.5013	-97.2559
5	1	32.4759	-97.2763
5	1	32.8614	-97.337
5	1	32.8614	-97.337
5	1	32.8023	-97.3482
5	1	32.7963	-97.3893
5	1	32.7963	-97.3893
5	1	32.8658	-97.3965
5	1	32.8208	-97.43
5	1	32.8208	-97.43
5	1	32.8208	-97.43
5	1	32.8208	-97.43
5	1	32.8722	-97.3699
5	1	32.8722	-97.3699
5	1	32.8722	-97.3699
5	1	32.8722	-97.3699
5	1	32.8282	-97.3448
5	1	32.8282	-97.3448
5	1	32.7927	-97.343
5	1	32.7927	-97.343
5	1	32.8441	-97.3838
5	1	32.8715	-97.4249
5	1	32.7773	-97.4021
5	1	32.7214	-97.4606
5	1	32.6919	-97.4219
5	1	32.7474	-97.4163
5	1	32.6726	-97.4684
5	1	32.6726	-97.4684
5	1	32.6726	-97.4684
5	1	32.6726	-97.4684
5	1	32.7598	-97.4668
5	1	32.7598	-97.4668
5	1	32.7382	-97.457
5	1	32.7277	-97.5072
5	1	32.6285	-97.5071
5	1	32.7181	-97.4247
5	1	32.7181	-97.4247
5	1	32.7651	-97.4994
5	1	32.7132	-97.4437
5	1	32.9554	-97.1906
5	1	32.9844	-97.2202
5	1	33.0115	-97.1764
5	1	32.9195	-97.2003
5	1	32.9393	-97.2072
5	1	32.9393	-97.2072
5	1	32.9025	-97.1914
5	1	33.0055	-97.2051
5	1	33.0055	-97.2051
5	1	32.6384	-97.3722
5	1	32.633	-97.3406
5	1	32.5861	-97.3413
5	1	32.5861	-97.3413
5	1	32.5861	-97.3413
5	1	32.5861	-97.3413
5	1	32.6701	-97.3693
5	1	32.6436	-97.4276
5	1	32.6601	-97.3336
5	1	32.6601	-97.3336
5	1	32.6157	-97.2927
5	1	32.6535	-97.3642
5	1	32.6293	-97.2993
5	1	32.6293	-97.2993
5	1	32.6293	-97.2993
5	1	32.6714	-97.3907
5	1	32.6714	-97.3907
5	1	32.6322	-97.3895
5	1	32.6322	-97.3895
5	1	32.6093	-97.3843
5	1	33.2302	-97.1786
2	1	33.8756	-98.5049
2	1	33.9347	-98.5259
2	1	33.8878	-98.4909
2	1	33.9681	-98.5124
2	1	33.8613	-98.5479
2	1	34.0822	-98.5674
2	1	33.9407	-98.6585
2	1	33.9249	-98.5866
2	1	33.9267	-98.69
2	1	33.9081	-98.4762
2	1	33.8962	-98.5336
2	1	33.8511	-98.5038
2	1	33.8594	-98.5952
2	1	34.0319	-98.9184
2	1	33.8569	-98.8083
5	1	31.9893	-97.3943
5	1	31.9084	-97.3474
5	1	32.8035	-98.0879
5	1	32.8035	-98.0879
5	1	32.7575	-97.8057
5	1	32.7575	-97.8057
5	1	32.7692	-98.0635
5	1	32.6954	-97.6042
5	1	32.3677	-97.6756
5	1	32.8033	-97.8007
5	1	32.2214	-98.2184
5	1	32.2214	-98.2184
5	1	32.8124	-98.1118
5	1	32.2601	-97.7652
5	1	32.4251	-97.6995
5	1	32.8266	-98.0567
5	1	32.2143	-98.2473
5	1	32.437	-97.7945
5	1	32.2125	-98.1966
5	1	32.9729	-97.6842
5	1	32.9033	-98.4425
5	1	32.55	-98.4408
5	1	32.9373	-98.2486
5	1	32.8064	-98.149
5	1	32.6997	-97.9504
5	1	32.7476	-97.8705
5	1	32.7624	-97.7554
5	1	32.7216	-97.777
5	1	32.6255	-97.8143
5	1	32.5319	-97.8484
5	1	32.945	-97.6295
5	1	32.8923	-97.5889
5	1	32.9106	-97.5582
5	1	32.8526	-97.6147
5	1	32.7554	-97.6788
5	1	32.7379	-97.6314
5	1	32.6938	-97.6525
5	1	32.6173	-97.5957
5	1	32.5182	-98.0476
5	1	32.4876	-97.8011
5	1	32.4769	-97.7617
5	1	32.4337	-97.7555
5	1	32.4053	-97.7711
5	1	32.3895	-97.9182
5	1	32.4678	-97.7072
5	1	32.3625	-97.65
5	1	32.2316	-97.7544
5	1	32.7436	-97.7905
5	1	32.7706	-97.703
5	1	32.8035	-97.5775
5	1	32.2984	-97.7846
5	1	33.226	-97.5944
5	1	33.2136	-97.7576
5	1	33.0654	-97.5424
5	1	33.0048	-97.5098
5	1	33.073	-97.4467
5	1	32.9856	-97.3902
5	1	33.2887	-97.8063
5	1	33.1712	-97.8774
2	1	33.6528	-97.3776
5	1	33.3568	-97.6941
5	1	33.1344	-98.6117
5	1	33.1344	-98.6117
5	1	33.1344	-98.6117
5	1	33.1344	-98.6117
5	1	32.7283	-97.2192
5	1	32.7283	-97.2192
5	1	32.7283	-97.2192
5	1	32.7283	-97.2192
5	1	32.6581	-98.3103
5	1	32.6581	-98.3103
5	1	32.6581	-98.3103
5	1	32.6581	-98.3103
5	1	32.6581	-98.3103
5	1	32.6581	-98.3103
5	1	32.2984	-97.7855
5	1	32.2984	-97.7855
5	1	32.2984	-97.7855
5	1	32.4031	-97.7006
5	1	32.4031	-97.7006
5	1	32.4031	-97.7006
5	1	32.4031	-97.7006
5	1	32.4031	-97.7006
5	1	32.4031	-97.7006
2	1	33.8625	-98.5894
2	1	33.8625	-98.5894
2	1	33.8625	-98.5894
2	1	33.8625	-98.5894
2	1	33.8625	-98.5894
2	1	33.8625	-98.5894
2	1	34.0035	-98.5535
2	1	34.0035	-98.5535
2	1	34.0035	-98.5535
2	1	34.0035	-98.5535
2	1	34.0035	-98.5535
5	1	32.3995	-97.4078
5	1	32.3995	-97.4078
5	1	32.3995	-97.4078
5	1	32.3995	-97.4078
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	33.1958	-97.8025
5	1	32.3342	-97.7317
5	1	32.3342	-97.7317
5	1	32.3342	-97.7317
5	1	32.3342	-97.7317
5	1	33.101	-97.9574
5	1	33.101	-97.9574
5	1	33.101	-97.9574
5	1	33.101	-97.9574
5	1	33.101	-97.9574
5	1	33.101	-97.9574
5	1	33.101	-97.9574
5	1	33.101	-97.9574
5	1	33.0583	-97.9103
5	1	33.0583	-97.9103
5	1	33.0583	-97.9103
5	1	33.0583	-97.9103
5	1	32.3387	-98.4761
5	1	32.3387	-98.4761
5	1	32.7246	-97.5371
5	1	32.7246	-97.5371
5	1	33.0681	-98.3377
5	1	33.0681	-98.3377
5	1	33.3837	-98.7119
5	1	33.3837	-98.7119
5	1	33.3837	-98.7119
2	1	33.4931	-98.5819
2	1	33.4931	-98.5819
2	1	33.4931	-98.5819
5	1	33.2059	-98.3651
5	1	33.2059	-98.3651
5	1	33.2059	-98.3651
2	1	33.7331	-97.4284
2	1	33.7331	-97.4284
2	1	34.29	-99.3647
2	1	34.29	-99.3647
5	1	33.1431	-98.1611
5	1	33.1431	-98.1611
2	1	33.5098	-98.3608
2	1	33.5098	-98.3608
2	1	33.5098	-98.3608
2	1	33.4954	-98.5
2	1	33.4954	-98.5
2	1	33.6282	-99.4112
2	1	33.6282	-99.4112
5	1	32.3377	-97.7346
5	1	32.3377	-97.7346
5	1	32.3377	-97.7346
5	1	32.3377	-97.7346
5	1	32.3377	-97.7346
2	1	34.103	-99.1187
2	1	34.103	-99.1187
2	1	34.103	-99.1187
2	1	33.7039	-97.372
2	1	33.7039	-97.372
2	1	33.7039	-97.372
5	1	32.3713	-98.3774
5	1	32.3713	-98.3774
5	1	32.3713	-98.3774
5	1	32.6391	-97.2429
5	1	32.6391	-97.2429
5	1	32.0788	-97.7685
5	1	32.0788	-97.7685
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
5	1	33.2149	-97.2097
2	1	33.5783	-99.1921
2	1	33.5783	-99.1921
2	1	34.0723	-99.2647
2	1	34.0723	-99.2647
2	1	34.0723	-99.2647
5	1	32.05	-97.35
5	1	32.05	-97.35
4	1	28.4159	-98.1658
4	1	28.4097	-98.0506
4	1	26.909	-98.2288
4	1	26.9571	-97.7889
4	1	27.7783	-98.2804
4	1	28.1817	-98.0108
4	1	28.1104	-98.0211
4	1	27.2358	-98.1584
4	1	27.6832	-97.2579
4	1	27.7963	-97.582
4	1	27.9399	-97.1409
4	1	27.672	-97.6893
4	1	27.8202	-97.7496
4	1	27.8634	-98.1015
4	1	28.0866	-97.6332
4	1	27.9643	-97.3403
4	1	27.7524	-97.9557
4	1	27.8279	-97.0893
4	1	27.8247	-97.3919
4	1	27.688	-97.4947
4	1	28.2668	-97.7229
4	1	28.0576	-97.0792
4	1	28.2253	-97.7814
4	1	27.9512	-97.9867
4	1	28.0207	-97.8775
4	1	28.1312	-97.854
4	1	27.9938	-98.1055
4	1	27.8507	-98.2082
4	1	27.7054	-98.1408
4	1	27.9733	-97.6354
4	1	27.9625	-97.7961
4	1	27.7399	-97.8296
4	1	28.1869	-97.6048
4	1	28.0557	-97.5052
4	1	28.1608	-97.2748
4	1	28.0565	-97.2972
4	1	27.845	-97.6493
4	1	27.9354	-97.4456
4	1	27.7449	-97.7115
4	1	27.5627	-98.1826
4	1	27.3432	-98.1416
4	1	27.5769	-98.0375
4	1	27.5726	-97.8928
4	1	27.4139	-97.8374
4	1	27.2734	-97.9392
4	1	27.3009	-97.7926
4	1	27.6079	-97.6004
4	1	27.3102	-97.6842
4	1	27.8585	-97.9374
4	1	27.4071	-97.7549
4	1	27.9349	-97.2312
4	1	27.959	-97.1214
4	1	27.315	-98.0631
4	1	27.4236	-98.1799
4	1	27.9736	-97.9257
4	1	28.1195	-97.677
4	1	27.5543	-97.2796
4	1	27.4338	-97.2998
4	1	27.5998	-97.7252
4	1	27.4632	-97.4227
4	1	27.7177	-98.1319
4	1	28.2397	-97.239
4	1	27.5783	-97.4972
4	1	27.3409	-97.4488
4	1	28.163	-97.389
4	1	27.835	-97.2172
4	1	28.7132	-97.3631
6	1	28.8383	-97.4559
7	1	28.8828	-97.2266
4	1	28.4996	-97.8076
4	1	28.5185	-97.9378
4	1	28.4742	-97.6684
4	1	28.419	-97.8846
6	1	28.7581	-97.6212
4	1	28.6389	-97.4462
7	1	28.8478	-97.2557
4	1	28.7248	-97.2123
4	1	28.5938	-97.7146
4	1	28.3879	-97.3602
4	1	28.3559	-97.7267
4	1	28.3559	-97.7267
6	1	28.6435	-97.8163
4	1	28.4561	-97.7683
4	1	28.5933	-97.5847
4	1	28.4488	-97.5264
7	1	28.6428	-97.3083
4	1	28.5383	-97.4406
6	1	28.8091	-97.3724
4	1	28.3282	-97.5445
7	1	28.5197	-97.2632
4	1	27.7451	-98.0834
4	1	27.7531	-98.0707
4	1	27.7531	-98.0707
4	1	27.58	-97.8
4	1	28.0944	-97.8267
4	1	27.9564	-97.938
4	1	27.5146	-97.8638
4	1	27.4957	-97.8643
4	1	27.8001	-97.6964
7	1	28.8985	-97.0641
7	1	28.815	-96.6153
7	1	28.7952	-96.4702
7	1	28.8984	-96.6653
7	1	28.618	-96.6784
7	1	28.8443	-97.1159
7	1	28.738	-97.0742
4	1	28.7553	-97.134
4	1	28.4184	-96.9701
4	1	28.3429	-97.0021
4	1	28.1548	-96.9987
7	1	28.932	-96.8481
7	1	28.9007	-96.9138
7	1	28.7709	-97.0114
